2022-03-14 10:11:15,125 #Agilent Technologies,E3648A,0,1.7-5.0-1.0
2022-03-14 10:25:49,805 FPGA Voltage: 12.01479, FPGA Current: 0.5292257, ASIC Voltage: 1.21558, ASIC Current:0.3171229
2022-03-14 10:25:55,500 FPGA Voltage: 12.01471, FPGA Current: 0.5287006, ASIC Voltage: 1.215478, ASIC Current:0.3171096
2022-03-14 10:26:01,204 FPGA Voltage: 12.01474, FPGA Current: 0.5410161, ASIC Voltage: 1.215529, ASIC Current:0.3169235
2022-03-14 10:26:06,904 FPGA Voltage: 12.01459, FPGA Current: 0.5447463, ASIC Voltage: 1.215402, ASIC Current:0.3169633
2022-03-14 10:26:12,606 FPGA Voltage: 12.01476, FPGA Current: 0.5470035, ASIC Voltage: 1.215478, ASIC Current:0.3170099
2022-03-14 10:26:18,311 FPGA Voltage: 12.01449, FPGA Current: 0.5288097, ASIC Voltage: 1.215529, ASIC Current:0.317063
2022-03-14 10:26:24,013 FPGA Voltage: 12.01461, FPGA Current: 0.5508222, ASIC Voltage: 1.215529, ASIC Current:0.3169235
2022-03-14 10:26:29,712 FPGA Voltage: 12.01459, FPGA Current: 0.5595645, ASIC Voltage: 1.215529, ASIC Current:0.3168104
2022-03-14 10:26:35,407 FPGA Voltage: 12.01456, FPGA Current: 0.5531135, ASIC Voltage: 1.215529, ASIC Current:0.316857
2022-03-14 10:26:41,105 FPGA Voltage: 12.01459, FPGA Current: 0.5376133, ASIC Voltage: 1.21558, ASIC Current:0.3171229
2022-03-14 10:26:46,800 FPGA Voltage: 12.01456, FPGA Current: 0.5289734, ASIC Voltage: 1.21563, ASIC Current:0.3171096
2022-03-14 10:26:52,499 FPGA Voltage: 12.01461, FPGA Current: 0.5500448, ASIC Voltage: 1.215478, ASIC Current:0.3169567
2022-03-14 10:26:58,260 FPGA Voltage: 12.01452, FPGA Current: 0.5320284, ASIC Voltage: 1.21558, ASIC Current:0.3169367
2022-03-14 10:27:03,963 FPGA Voltage: 12.01466, FPGA Current: 0.5292325, ASIC Voltage: 1.215554, ASIC Current:0.3171495
